timestamp,open,high,low,close,volume
2025-10-06T14:00:00+00:00,234.78,235.74,234.24,234.44,74529.192
2025-10-06T14:15:00+00:00,234.43,235.07,233.29,233.98,33091.872
2025-10-06T14:30:00+00:00,233.98,235.3,233.92,234.06,41578.69
2025-10-06T14:45:00+00:00,234.06,234.58,232.8,233.33,41115.734
2025-10-06T15:00:00+00:00,233.33,234.52,233.3,234.49,29871.118
2025-10-06T15:15:00+00:00,234.48,236.47,234.48,236.3,90112.825
2025-10-06T15:30:00+00:00,236.3,236.38,235.43,235.99,43530.681
2025-10-06T15:45:00+00:00,235.99,236.67,235.57,235.64,40144.385
2025-10-06T16:00:00+00:00,235.64,236.25,234.48,234.74,31816.917
2025-10-06T16:15:00+00:00,234.73,235.4,234.05,234.29,27983.682
2025-10-06T16:30:00+00:00,234.29,235.71,234.12,235.7,21280.463
2025-10-06T16:45:00+00:00,235.7,235.85,235.15,235.7,18768.672
2025-10-06T17:00:00+00:00,235.7,235.97,235.44,235.83,32735.251
2025-10-06T17:15:00+00:00,235.83,237.3,235.61,237.18,82632.822
2025-10-06T17:30:00+00:00,237.18,237.79,235.53,236.12,64227.91
2025-10-06T17:45:00+00:00,236.11,236.91,235.67,236.42,28322.174
2025-10-06T18:00:00+00:00,236.43,237.05,235.91,236.28,37405.622
2025-10-06T18:15:00+00:00,236.28,236.4,235.51,235.6,21620.788
2025-10-06T18:30:00+00:00,235.59,235.91,234.82,235.47,27405.324
2025-10-06T18:45:00+00:00,235.47,237.16,235.4,236.8,29548.914
2025-10-06T19:00:00+00:00,236.81,237.0,235.82,236.15,24466.203
2025-10-06T19:15:00+00:00,236.16,236.28,235.25,235.5,31203.867
2025-10-06T19:30:00+00:00,235.5,235.86,234.7,235.0,27705.986
2025-10-06T19:45:00+00:00,235.0,235.54,234.75,235.35,27388.313
2025-10-06T20:00:00+00:00,235.34,236.15,234.75,235.01,23352.119
2025-10-06T20:15:00+00:00,235.01,235.01,233.24,234.33,49047.208
2025-10-06T20:30:00+00:00,234.34,234.75,233.69,233.83,22391.405
2025-10-06T20:45:00+00:00,233.82,234.11,233.59,233.6,22286.968
2025-10-06T21:00:00+00:00,233.6,234.44,233.59,234.03,17276.994
2025-10-06T21:15:00+00:00,234.02,234.16,232.76,233.32,40085.715
2025-10-06T21:30:00+00:00,233.32,234.11,232.98,233.99,15964.37
2025-10-06T21:45:00+00:00,233.98,234.23,233.63,234.23,13278.141
2025-10-06T22:00:00+00:00,234.22,234.61,233.92,234.45,17978.77
2025-10-06T22:15:00+00:00,234.45,234.99,234.42,234.98,14372.898
2025-10-06T22:30:00+00:00,234.98,234.98,234.12,234.36,11426.9
2025-10-06T22:45:00+00:00,234.37,234.89,234.34,234.62,11758.014
2025-10-06T23:00:00+00:00,234.62,234.77,233.52,233.53,14599.074
2025-10-06T23:15:00+00:00,233.52,233.74,231.64,233.38,57676.437
2025-10-06T23:30:00+00:00,233.38,233.39,232.51,233.01,23821.297
2025-10-06T23:45:00+00:00,233.02,233.06,232.31,232.35,24711.109
2025-10-07T00:00:00+00:00,232.35,233.0,231.91,232.09,36906.971
2025-10-07T00:15:00+00:00,232.09,232.25,231.31,231.32,44013.943
2025-10-07T00:30:00+00:00,231.32,232.44,231.16,232.42,23944.013
2025-10-07T00:45:00+00:00,232.42,232.56,231.66,232.52,14847.117
2025-10-07T01:00:00+00:00,232.51,233.12,232.42,232.6,23878.766
2025-10-07T01:15:00+00:00,232.6,232.6,231.0,231.7,35626.706
2025-10-07T01:30:00+00:00,231.7,232.67,231.25,232.62,17975.405
2025-10-07T01:45:00+00:00,232.61,232.79,232.1,232.72,16936.128
2025-10-07T02:00:00+00:00,232.73,233.07,232.37,232.62,32512.278
2025-10-07T02:15:00+00:00,232.62,233.47,232.05,233.47,32966.724
2025-10-07T02:30:00+00:00,233.47,233.85,232.89,233.24,19380.863
2025-10-07T02:45:00+00:00,233.24,233.6,233.15,233.47,10483.222
2025-10-07T03:00:00+00:00,233.46,233.86,233.11,233.82,22894.754
2025-10-07T03:15:00+00:00,233.82,233.82,233.05,233.1,20511.881
2025-10-07T03:30:00+00:00,233.11,233.57,232.84,233.57,16305.788
2025-10-07T03:45:00+00:00,233.57,233.98,233.4,233.95,16127.217
2025-10-07T04:00:00+00:00,233.95,234.0,233.06,233.29,17536.359
2025-10-07T04:15:00+00:00,233.28,233.88,233.0,233.87,12262.636
2025-10-07T04:30:00+00:00,233.87,234.86,233.85,234.51,39277.15
2025-10-07T04:45:00+00:00,234.52,235.21,234.43,234.85,37165.63
2025-10-07T05:00:00+00:00,234.86,234.99,234.12,234.63,26848.75
2025-10-07T05:15:00+00:00,234.63,235.02,234.21,234.77,21500.523
2025-10-07T05:30:00+00:00,234.78,235.02,234.19,234.71,31257.388
2025-10-07T05:45:00+00:00,234.72,234.78,233.15,233.52,38696.691
2025-10-07T06:00:00+00:00,233.51,233.68,232.81,232.93,28817.437
2025-10-07T06:15:00+00:00,232.93,232.99,231.42,231.53,46352.614
2025-10-07T06:30:00+00:00,231.53,231.93,229.41,230.54,122695.42
2025-10-07T06:45:00+00:00,230.53,230.78,230.07,230.44,42088.012
2025-10-07T07:00:00+00:00,230.43,231.14,230.27,230.34,51813.427
2025-10-07T07:15:00+00:00,230.35,230.97,229.53,230.93,64900.838
2025-10-07T07:30:00+00:00,230.93,230.97,230.4,230.79,26116.091
2025-10-07T07:45:00+00:00,230.79,231.07,230.56,231.01,15374.061
2025-10-07T08:00:00+00:00,231.01,231.01,228.78,229.11,69239.305
2025-10-07T08:15:00+00:00,229.11,229.91,228.22,229.27,78250.763
2025-10-07T08:30:00+00:00,229.27,230.17,228.68,230.17,31727.816
2025-10-07T08:45:00+00:00,230.17,230.35,229.53,230.01,28183.915
2025-10-07T09:00:00+00:00,230.01,230.59,229.89,230.36,49521.791
2025-10-07T09:15:00+00:00,230.36,230.51,229.7,230.08,28121.555
2025-10-07T09:30:00+00:00,230.09,230.38,229.83,230.08,24110.344
2025-10-07T09:45:00+00:00,230.07,230.56,230.0,230.35,22857.723
2025-10-07T10:00:00+00:00,230.36,231.39,229.77,231.27,35285.799
2025-10-07T10:15:00+00:00,231.28,231.64,230.8,231.0,35138.714
2025-10-07T10:30:00+00:00,231.0,231.35,230.76,230.79,19229.219
2025-10-07T10:45:00+00:00,230.78,231.04,230.6,230.86,19393.841
2025-10-07T11:00:00+00:00,230.86,231.16,230.34,230.4,32478.779
2025-10-07T11:15:00+00:00,230.39,230.7,230.26,230.27,35388.265
2025-10-07T11:30:00+00:00,230.27,230.94,230.06,230.11,25379.316
2025-10-07T11:45:00+00:00,230.11,230.76,230.1,230.44,28684.375
2025-10-07T12:00:00+00:00,230.44,230.54,229.81,230.03,22037.048
2025-10-07T12:15:00+00:00,230.04,230.17,229.5,229.69,50392.166
2025-10-07T12:30:00+00:00,229.69,229.87,229.2,229.51,67218.337
2025-10-07T12:45:00+00:00,229.51,231.49,229.51,231.48,52295.78
2025-10-07T13:00:00+00:00,231.48,231.59,230.65,231.14,34049.536
2025-10-07T13:15:00+00:00,231.13,231.56,230.71,231.44,33557.818
2025-10-07T13:30:00+00:00,231.45,231.52,226.5,227.53,171516.384
2025-10-07T13:45:00+00:00,227.53,228.05,226.33,227.93,101294.568
2025-10-07T14:00:00+00:00,227.93,228.15,224.51,225.1,215377.516
2025-10-07T14:15:00+00:00,225.09,226.83,224.63,225.43,93924.749
2025-10-07T14:30:00+00:00,225.44,226.38,224.94,226.37,77073.543
2025-10-07T14:45:00+00:00,226.38,226.74,225.22,225.29,52691.969
2025-10-07T15:00:00+00:00,225.3,225.88,220.8,223.39,359981.999
2025-10-07T15:15:00+00:00,223.39,224.66,223.17,223.65,81202.246
2025-10-07T15:30:00+00:00,223.65,223.73,221.52,222.28,115463.267
2025-10-07T15:45:00+00:00,222.28,223.79,222.05,223.79,91312.798
2025-10-07T16:00:00+00:00,223.79,223.8,222.62,222.84,68144.42
2025-10-07T16:15:00+00:00,222.84,223.68,221.85,222.94,121254.492
2025-10-07T16:30:00+00:00,222.95,224.75,222.94,224.12,66028.201
2025-10-07T16:45:00+00:00,224.11,225.31,223.91,224.4,69264.479
2025-10-07T17:00:00+00:00,224.4,224.81,223.68,223.88,83629.07
2025-10-07T17:15:00+00:00,223.88,223.95,223.04,223.59,32716.726
2025-10-07T17:30:00+00:00,223.58,223.9,223.1,223.76,34707.689
2025-10-07T17:45:00+00:00,223.75,224.26,222.63,222.7,33945.174
2025-10-07T18:00:00+00:00,222.71,223.29,222.5,222.76,25870.195
2025-10-07T18:15:00+00:00,222.76,222.96,221.95,222.76,26333.834
2025-10-07T18:30:00+00:00,222.75,222.99,221.8,222.33,21978.596
2025-10-07T18:45:00+00:00,222.34,222.46,221.38,221.43,27404.92
2025-10-07T19:00:00+00:00,221.43,222.76,221.21,221.82,40155.495
2025-10-07T19:15:00+00:00,221.81,222.15,221.31,221.4,21392.785
2025-10-07T19:30:00+00:00,221.39,222.17,220.71,221.53,50532.983
2025-10-07T19:45:00+00:00,221.53,222.89,221.29,221.69,50020.977
2025-10-07T20:00:00+00:00,221.7,223.7,221.53,223.41,52694.858
2025-10-07T20:15:00+00:00,223.41,223.88,222.82,223.76,19868.568
2025-10-07T20:30:00+00:00,223.76,224.08,223.5,223.53,22420.822
2025-10-07T20:45:00+00:00,223.54,224.16,223.37,223.49,22668.104
2025-10-07T21:00:00+00:00,223.49,224.0,222.82,223.74,41142.692
2025-10-07T21:15:00+00:00,223.73,224.28,223.55,224.1,19299.247
2025-10-07T21:30:00+00:00,224.11,224.17,223.16,223.47,16138.265
2025-10-07T21:45:00+00:00,223.47,223.47,222.41,223.14,32987.965
2025-10-07T22:00:00+00:00,223.15,223.16,222.01,222.79,10467.172
2025-10-07T22:15:00+00:00,222.78,223.66,222.72,223.27,15903.384
2025-10-07T22:30:00+00:00,223.26,223.51,222.25,222.51,16916.291
2025-10-07T22:45:00+00:00,222.51,222.67,222.11,222.49,9593.759
2025-10-07T23:00:00+00:00,222.5,222.56,221.6,221.66,17857.759
2025-10-07T23:15:00+00:00,221.66,221.95,220.48,221.08,34495.709
2025-10-07T23:30:00+00:00,221.08,221.3,220.53,221.08,26037.494
2025-10-07T23:45:00+00:00,221.09,221.34,219.7,219.97,78777.585
2025-10-08T00:00:00+00:00,219.98,221.0,219.79,220.27,47488.387
2025-10-08T00:15:00+00:00,220.27,221.2,220.24,220.3,28693.354
2025-10-08T00:30:00+00:00,220.3,221.54,217.91,221.13,140613.361
2025-10-08T00:45:00+00:00,221.14,221.79,220.94,220.99,32862.308
2025-10-08T01:00:00+00:00,220.99,221.31,220.53,220.65,16048.622
2025-10-08T01:15:00+00:00,220.65,222.09,220.48,221.61,19417.099
2025-10-08T01:30:00+00:00,221.6,222.14,221.36,221.65,17000.831
2025-10-08T01:45:00+00:00,221.65,222.32,221.58,222.04,13123.271
2025-10-08T02:00:00+00:00,222.04,222.1,221.46,221.86,16244.523
2025-10-08T02:15:00+00:00,221.86,222.78,221.86,222.49,21109.07
2025-10-08T02:30:00+00:00,222.48,222.49,221.54,221.56,33729.076
2025-10-08T02:45:00+00:00,221.57,222.04,221.13,221.58,42798.014
2025-10-08T03:00:00+00:00,221.58,221.58,220.1,220.13,36756.454
2025-10-08T03:15:00+00:00,220.13,220.51,218.57,218.88,60164.644
2025-10-08T03:30:00+00:00,218.88,219.49,218.68,218.9,38682.465
2025-10-08T03:45:00+00:00,218.91,219.39,217.93,218.31,66802.965
2025-10-08T04:00:00+00:00,218.3,219.51,217.3,219.15,71621.426
2025-10-08T04:15:00+00:00,219.15,219.94,219.12,219.48,26604.817
2025-10-08T04:30:00+00:00,219.48,220.3,219.47,220.13,20306.189
2025-10-08T04:45:00+00:00,220.13,220.54,219.93,220.4,18837.663
2025-10-08T05:00:00+00:00,220.41,220.43,219.67,219.79,20136.65
2025-10-08T05:15:00+00:00,219.8,219.88,218.55,218.99,52330.236
2025-10-08T05:30:00+00:00,219.0,219.42,218.79,218.8,24510.045
2025-10-08T05:45:00+00:00,218.79,219.71,218.38,219.5,13748.929
2025-10-08T06:00:00+00:00,219.51,219.92,218.62,219.62,18079.784
2025-10-08T06:15:00+00:00,219.62,219.92,218.98,219.2,22406.985
2025-10-08T06:30:00+00:00,219.2,219.68,218.9,219.49,24013.42
2025-10-08T06:45:00+00:00,219.49,220.47,219.49,220.26,13565.089
2025-10-08T07:00:00+00:00,220.26,220.62,219.66,219.8,16090.289
2025-10-08T07:15:00+00:00,219.79,220.09,219.44,219.92,18323.114
2025-10-08T07:30:00+00:00,219.92,220.31,219.5,220.13,9670.524
2025-10-08T07:45:00+00:00,220.13,220.98,219.74,220.95,25699.446
2025-10-08T08:00:00+00:00,220.95,221.47,220.82,221.12,18575.275
2025-10-08T08:15:00+00:00,221.11,221.75,220.9,221.34,18653.957
2025-10-08T08:30:00+00:00,221.34,222.62,221.17,222.53,44617.021
2025-10-08T08:45:00+00:00,222.54,222.64,221.4,221.61,29589.386
2025-10-08T09:00:00+00:00,221.62,222.08,221.22,221.37,30086.004
2025-10-08T09:15:00+00:00,221.37,221.4,220.8,221.08,20238.589
2025-10-08T09:30:00+00:00,221.07,221.46,220.74,221.22,23495.484
2025-10-08T09:45:00+00:00,221.21,221.44,220.77,221.43,16282.833
2025-10-08T10:00:00+00:00,221.43,222.08,221.05,221.16,17836.115
2025-10-08T10:15:00+00:00,221.16,221.65,221.02,221.19,16171.047
2025-10-08T10:30:00+00:00,221.19,222.0,221.1,221.9,19312.813
2025-10-08T10:45:00+00:00,221.9,222.21,221.7,222.12,24588.609
2025-10-08T11:00:00+00:00,222.13,222.56,221.8,222.27,29886.221
2025-10-08T11:15:00+00:00,222.27,222.28,221.2,221.45,22786.763
2025-10-08T11:30:00+00:00,221.46,221.48,220.69,220.72,18977.646
2025-10-08T11:45:00+00:00,220.73,221.31,220.65,221.2,13864.416
2025-10-08T12:00:00+00:00,221.2,222.18,221.08,221.88,25908.256
2025-10-08T12:15:00+00:00,221.87,222.16,221.17,222.15,24346.46
2025-10-08T12:30:00+00:00,222.16,222.4,221.46,222.25,16304.108
2025-10-08T12:45:00+00:00,222.26,222.55,221.65,222.29,17841.908
2025-10-08T13:00:00+00:00,222.3,222.71,221.83,222.29,20732.721
2025-10-08T13:15:00+00:00,222.29,222.4,221.63,221.75,13358.48
2025-10-08T13:30:00+00:00,221.76,222.05,219.55,219.98,59674.801
2025-10-08T13:45:00+00:00,219.98,221.54,218.78,221.45,87381.26
2025-10-08T14:00:00+00:00,221.44,224.18,221.44,222.42,107583.757
2025-10-08T14:15:00+00:00,222.41,223.47,221.85,221.91,39738.672
2025-10-08T14:30:00+00:00,221.9,222.67,220.58,220.92,58104.193
2025-10-08T14:45:00+00:00,220.91,221.23,219.52,220.08,34120.368
2025-10-08T15:00:00+00:00,220.09,221.19,219.93,220.82,25567.335
2025-10-08T15:15:00+00:00,220.82,222.84,220.6,222.38,45665.313
2025-10-08T15:30:00+00:00,222.38,222.47,221.62,221.7,17413.131
2025-10-08T15:45:00+00:00,221.7,221.7,220.57,221.19,17708.689
2025-10-08T16:00:00+00:00,221.2,222.27,220.71,222.27,18469.468
2025-10-08T16:15:00+00:00,222.28,222.45,221.65,222.08,31111.192
2025-10-08T16:30:00+00:00,222.07,222.2,221.47,222.14,20799.111
2025-10-08T16:45:00+00:00,222.14,223.7,222.03,223.57,29724.632
2025-10-08T17:00:00+00:00,223.56,225.16,223.36,225.12,103800.698
2025-10-08T17:15:00+00:00,225.12,226.69,224.73,226.45,73615.761
2025-10-08T17:30:00+00:00,226.45,227.09,225.86,226.03,65930.612
2025-10-08T17:45:00+00:00,226.03,227.71,225.8,226.92,54920.825
2025-10-08T18:00:00+00:00,226.93,227.87,226.43,227.4,34079.705
2025-10-08T18:15:00+00:00,227.4,228.32,227.18,227.29,52529.083
2025-10-08T18:30:00+00:00,227.29,228.9,226.8,227.5,58258.598
2025-10-08T18:45:00+00:00,227.5,229.67,227.42,228.67,66902.668
2025-10-08T19:00:00+00:00,228.66,228.87,227.61,227.75,54056.11
2025-10-08T19:15:00+00:00,227.75,228.53,227.52,228.19,23533.399
2025-10-08T19:30:00+00:00,228.19,229.14,228.17,228.56,26209.491
2025-10-08T19:45:00+00:00,228.55,229.6,228.29,229.34,38878.161
2025-10-08T20:00:00+00:00,229.34,229.68,228.66,229.1,25806.225
2025-10-08T20:15:00+00:00,229.1,229.69,229.02,229.38,22505.52
2025-10-08T20:30:00+00:00,229.39,229.49,228.58,228.84,22015.149
2025-10-08T20:45:00+00:00,228.84,228.9,227.46,227.7,40893.181
2025-10-08T21:00:00+00:00,227.7,228.33,227.42,227.61,30588.999
2025-10-08T21:15:00+00:00,227.62,228.58,227.62,228.46,16941.63
2025-10-08T21:30:00+00:00,228.47,229.14,228.43,228.67,15068.54
2025-10-08T21:45:00+00:00,228.67,228.68,227.84,228.49,16113.646
2025-10-08T22:00:00+00:00,228.48,229.48,228.48,229.18,22987.139
2025-10-08T22:15:00+00:00,229.17,229.72,228.82,229.12,26065.726
2025-10-08T22:30:00+00:00,229.13,229.32,228.86,229.06,13202.711
2025-10-08T22:45:00+00:00,229.07,229.17,228.58,228.61,12741.654
2025-10-08T23:00:00+00:00,228.61,228.78,227.73,228.01,43335.957
2025-10-08T23:15:00+00:00,228.01,228.78,227.88,228.64,10333.779
2025-10-08T23:30:00+00:00,228.64,229.37,228.64,228.89,20492.058
2025-10-08T23:45:00+00:00,228.88,229.13,228.7,229.02,7958.536
2025-10-09T00:00:00+00:00,229.03,229.34,228.01,228.27,20620.96
2025-10-09T00:15:00+00:00,228.26,229.69,228.15,228.68,24263.339
2025-10-09T00:30:00+00:00,228.68,229.24,228.11,228.59,17296.899
2025-10-09T00:45:00+00:00,228.59,229.0,228.26,228.34,14956.177
2025-10-09T01:00:00+00:00,228.33,228.62,227.19,227.19,28016.856
2025-10-09T01:15:00+00:00,227.19,227.87,226.51,226.75,53885.855
2025-10-09T01:30:00+00:00,226.74,226.84,226.01,226.13,38906.183
2025-10-09T01:45:00+00:00,226.12,228.65,226.07,228.45,42111.127
2025-10-09T02:00:00+00:00,228.46,228.74,226.62,227.31,29868.579
2025-10-09T02:15:00+00:00,227.31,227.44,226.05,227.07,47896.553
2025-10-09T02:30:00+00:00,227.07,227.6,225.26,225.57,62239.41
2025-10-09T02:45:00+00:00,225.58,226.06,223.84,224.44,88644.296
2025-10-09T03:00:00+00:00,224.44,225.81,224.39,225.46,30871.274
2025-10-09T03:15:00+00:00,225.45,226.45,225.41,225.75,24979.627
2025-10-09T03:30:00+00:00,225.74,226.29,225.23,225.41,18481.062
2025-10-09T03:45:00+00:00,225.41,226.41,225.35,226.19,26864.312
2025-10-09T04:00:00+00:00,226.19,226.42,225.46,225.46,29117.312
2025-10-09T04:15:00+00:00,225.46,227.19,225.46,227.09,28327.917
2025-10-09T04:30:00+00:00,227.09,227.41,226.62,226.7,31986.609
2025-10-09T04:45:00+00:00,226.7,227.57,226.62,227.47,17170.999
2025-10-09T05:00:00+00:00,227.48,228.17,227.14,227.15,41177.458
2025-10-09T05:15:00+00:00,227.14,227.79,226.74,227.76,16674.131
2025-10-09T05:30:00+00:00,227.76,228.87,227.37,227.39,35415.592
2025-10-09T05:45:00+00:00,227.38,227.81,227.05,227.8,14981.934
2025-10-09T06:00:00+00:00,227.8,227.96,227.09,227.35,22826.972
2025-10-09T06:15:00+00:00,227.34,227.93,226.75,227.73,24919.114
2025-10-09T06:30:00+00:00,227.74,228.43,227.45,227.54,29755.456
2025-10-09T06:45:00+00:00,227.54,228.03,226.32,226.55,19794.161
2025-10-09T07:00:00+00:00,226.54,226.89,225.65,225.69,27555.653
2025-10-09T07:15:00+00:00,225.69,226.05,224.63,225.09,43857.501
2025-10-09T07:30:00+00:00,225.09,225.1,224.14,224.35,37067.812
2025-10-09T07:45:00+00:00,224.35,225.42,224.31,224.5,26842.184
2025-10-09T08:00:00+00:00,224.49,224.81,223.17,223.18,41350.558
2025-10-09T08:15:00+00:00,223.18,223.59,220.67,220.78,119475.099
2025-10-09T08:30:00+00:00,220.78,221.95,219.86,220.31,86928.949
2025-10-09T08:45:00+00:00,220.3,220.98,219.32,220.0,44964.824
2025-10-09T09:00:00+00:00,220.0,221.27,219.9,221.03,38585.662
2025-10-09T09:15:00+00:00,221.04,221.8,220.77,221.53,29090.817
2025-10-09T09:30:00+00:00,221.53,222.03,221.18,221.45,25922.284
